id,direction,path_family,entry_mode,continuation_or_fade,graph,origin_id,primitive_ids,context_conditions,has_fvg,has_ifvg,has_rb,has_sweep,entry_seq,entry_ts,entry_price,structural_stop,structural_target,natural_rr,executed_target,executed_rr,expiry_seq,expiry_rule,eligible,rejected,rejection_reason,outcome
SETUP-018024,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000601,LVL-000601,liquidity_sweep,False,False,False,True,1760,2025-07-08 04:20:00+00:00,22919.0,22917.75,22920.25,1.0,22920.25,1.0,1880,120_bars_or_segment_end,True,False,,LOSS
SETUP-041746,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1762,2025-07-08 04:22:00+00:00,22916.0,22914.5,22919.445086705204,2.2967,22917.5,1.0,1882,120_bars_or_segment_end,True,False,,LOSS
SETUP-041747,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1763,2025-07-08 04:23:00+00:00,22916.75,22913.25,22919.28913443831,0.7255,22919.28913443831,0.7255,1883,120_bars_or_segment_end,True,False,,WIN
SETUP-041750,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1766,2025-07-08 04:26:00+00:00,22921.25,22923.75,22919.28854286813,0.7846,22919.28854286813,0.7846,1886,120_bars_or_segment_end,True,False,,WIN
SETUP-009912,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000266,LVL-000266,liquidity_sweep,False,False,False,True,1768,2025-07-08 04:28:00+00:00,22919.25,22917.5,22920.25,0.5714,22920.25,0.5714,1888,120_bars_or_segment_end,True,False,,WIN
SETUP-017885,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000598,LVL-000598,liquidity_sweep,False,False,False,True,1768,2025-07-08 04:28:00+00:00,22919.25,22917.5,22920.25,0.5714,22920.25,0.5714,1888,120_bars_or_segment_end,True,False,,WIN
SETUP-018025,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000601,LVL-000601,liquidity_sweep,False,False,False,True,1768,2025-07-08 04:28:00+00:00,22919.25,22917.5,22920.25,0.5714,22920.25,0.5714,1888,120_bars_or_segment_end,True,False,,WIN
SETUP-041752,short,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000004,VWAP-000004,vwap_bounce,False,False,False,False,1768,2025-07-08 04:28:00+00:00,22919.25,22920.0,22918.5,1.0,22918.5,1.0,1888,120_bars_or_segment_end,True,False,,LOSS
SETUP-041753,short,formation_continuation,formation_close,continuation,vwap:break_accept_below -> continuation,VWAP-000004,VWAP-000004,vwap_accept_below,False,False,False,False,1768,2025-07-08 04:28:00+00:00,22919.25,22919.829488555082,22918.5,1.2942,22918.670511444918,1.0,1888,120_bars_or_segment_end,True,False,,LOSS
SETUP-041754,short,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000004,VWAP-000004,vwap_bounce,False,False,False,False,1769,2025-07-08 04:29:00+00:00,22919.25,22920.75,22918.5,0.5,22918.5,0.5,1889,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-043098,short,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000603,LVL-000603,liquidity_accepted,False,False,False,False,1770,2025-07-08 04:30:00+00:00,22916.75,22918.25,22916.0,0.5,22916.0,0.5,1890,120_bars_or_segment_end,True,False,,LOSS
SETUP-043097,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000602,LVL-000602,liquidity_accepted,False,False,False,False,1777,2025-07-08 04:37:00+00:00,22923.25,22924.75,22922.5,0.5,22922.5,0.5,1897,120_bars_or_segment_end,True,False,,WIN
SETUP-043100,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000605,LVL-000605,liquidity_accepted,False,False,False,False,1777,2025-07-08 04:37:00+00:00,22923.25,22924.75,22922.5,0.5,22922.5,0.5,1897,120_bars_or_segment_end,True,False,,WIN
SETUP-043101,long,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000606,LVL-000606,liquidity_accepted,False,False,False,False,1777,2025-07-08 04:37:00+00:00,22922.25,22920.75,22923.25,0.6667,22923.25,0.6667,1897,120_bars_or_segment_end,True,False,,LOSS
SETUP-041770,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1781,2025-07-08 04:41:00+00:00,22917.0,22915.0,22919.529465301483,1.2647,22919.0,1.0,1901,120_bars_or_segment_end,True,False,,LOSS
SETUP-012161,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000374,LVL-000374,liquidity_sweep,False,False,False,True,1782,2025-07-08 04:42:00+00:00,22917.0,22916.0,22917.75,0.75,22917.75,0.75,1902,120_bars_or_segment_end,True,False,,LOSS
SETUP-018125,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000603,LVL-000603,liquidity_sweep,False,False,False,True,1782,2025-07-08 04:42:00+00:00,22917.0,22916.0,22917.75,0.75,22917.75,0.75,1902,120_bars_or_segment_end,True,False,,LOSS
SETUP-041771,long,fade,formation_close,fade,vwap:band_reject_-2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1783,2025-07-08 04:43:00+00:00,22913.25,22912.5,22919.2751775339,8.0336,22914.0,1.0,1903,120_bars_or_segment_end,True,False,,WIN
SETUP-041772,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1787,2025-07-08 04:47:00+00:00,22915.25,22913.0,22919.085857025137,1.7048,22917.5,1.0,1907,120_bars_or_segment_end,True,False,,LOSS
SETUP-041773,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1789,2025-07-08 04:49:00+00:00,22916.25,22914.5,22919.029819765088,1.5885,22918.0,1.0,1909,120_bars_or_segment_end,True,False,,LOSS
SETUP-041774,long,fade,formation_close,fade,vwap:band_reject_-2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1791,2025-07-08 04:51:00+00:00,22911.0,22906.0,22918.341402337228,1.4683,22916.0,1.0,1911,120_bars_or_segment_end,True,False,,WIN
SETUP-043062,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000567,LVL-000567,liquidity_accepted,False,False,False,False,1791,2025-07-08 04:51:00+00:00,22909.25,22910.75,22908.5,0.5,22908.5,0.5,1911,120_bars_or_segment_end,True,False,,LOSS
SETUP-043088,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000593,LVL-000593,liquidity_accepted,False,False,False,False,1791,2025-07-08 04:51:00+00:00,22910.0,22908.5,22911.5,1.0,22911.5,1.0,1911,120_bars_or_segment_end,True,False,,WIN
SETUP-012653,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000387,LVL-000387,liquidity_sweep,False,False,False,True,1792,2025-07-08 04:52:00+00:00,22911.25,22913.0,22910.25,0.5714,22910.25,0.5714,1912,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-012879,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000394,LVL-000394,liquidity_sweep,False,False,False,True,1792,2025-07-08 04:52:00+00:00,22911.25,22913.0,22910.25,0.5714,22910.25,0.5714,1912,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-013636,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000421,LVL-000421,liquidity_sweep,False,False,False,True,1792,2025-07-08 04:52:00+00:00,22911.25,22913.0,22910.25,0.5714,22910.25,0.5714,1912,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041775,long,fade,formation_close,fade,vwap:band_reject_-2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1792,2025-07-08 04:52:00+00:00,22911.25,22908.5,22918.203531767704,2.5286,22914.0,1.0,1912,120_bars_or_segment_end,True,False,,WIN
SETUP-041776,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1793,2025-07-08 04:53:00+00:00,22914.25,22909.25,22918.118503584228,0.7737,22918.118503584228,0.7737,1913,120_bars_or_segment_end,True,False,,LOSS
SETUP-009649,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000259,LVL-000259,liquidity_sweep,False,False,False,True,1797,2025-07-08 04:57:00+00:00,22909.0,22907.5,22910.0,0.6667,22910.0,0.6667,1917,120_bars_or_segment_end,True,False,,WIN
SETUP-012494,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000383,LVL-000383,liquidity_sweep,False,False,False,True,1797,2025-07-08 04:57:00+00:00,22909.0,22907.5,22910.0,0.6667,22910.0,0.6667,1917,120_bars_or_segment_end,True,False,,WIN
SETUP-041777,long,fade,formation_close,fade,vwap:band_reject_-2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1797,2025-07-08 04:57:00+00:00,22909.0,22907.5,22917.777157360404,5.8514,22910.5,1.0,1917,120_bars_or_segment_end,True,False,,WIN
SETUP-001010,short,retracement_continuation,midpoint,continuation,fvg:bearish:formed -> midpoint -> continuation,FVG-000406,FVG-000406,fvg_fresh|consequent_encroach,True,False,False,False,1798,2025-07-08 04:58:00+00:00,22911.125,22912.5,22910.25,0.6364,22910.25,0.6364,1918,120_bars_or_segment_end,True,False,,WIN
SETUP-041778,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1800,2025-07-08 05:00:00+00:00,22911.5,22908.75,22917.44593830749,2.1622,22914.25,1.0,1920,120_bars_or_segment_end,True,False,,LOSS
SETUP-017641,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000593,LVL-000593,liquidity_sweep,False,False,False,True,1801,2025-07-08 05:01:00+00:00,22910.25,22909.0,22911.5,1.0,22911.5,1.0,1921,120_bars_or_segment_end,True,False,,LOSS
SETUP-043108,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000613,LVL-000613,liquidity_accepted,False,False,False,False,1802,2025-07-08 05:02:00+00:00,22906.5,22905.0,22907.5,0.6667,22907.5,0.6667,1922,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041779,long,fade,formation_close,fade,vwap:band_reject_-2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1803,2025-07-08 05:03:00+00:00,22908.0,22903.25,22916.819962121208,1.8568,22912.75,1.0,1923,120_bars_or_segment_end,True,False,,WIN
SETUP-017842,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000597,LVL-000597,liquidity_sweep,False,False,False,True,1804,2025-07-08 05:04:00+00:00,22912.5,22913.5,22912.0,0.5,22912.0,0.5,1924,120_bars_or_segment_end,True,False,,LOSS
SETUP-017946,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000599,LVL-000599,liquidity_sweep,False,False,False,True,1804,2025-07-08 05:04:00+00:00,22912.5,22913.5,22912.0,0.5,22912.0,0.5,1924,120_bars_or_segment_end,True,False,,LOSS
SETUP-041780,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1804,2025-07-08 05:04:00+00:00,22912.5,22907.75,22916.74010603345,0.8927,22916.74010603345,0.8927,1924,120_bars_or_segment_end,True,False,,WIN
SETUP-012163,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000374,LVL-000374,liquidity_sweep,False,False,False,True,1807,2025-07-08 05:07:00+00:00,22916.5,22917.5,22916.0,0.5,22916.0,0.5,1927,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-018127,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000603,LVL-000603,liquidity_sweep,False,False,False,True,1807,2025-07-08 05:07:00+00:00,22916.5,22917.5,22916.0,0.5,22916.0,0.5,1927,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041782,short,retracement_continuation,first_touch,continuation,vwap:bounce -> continuation,VWAP-000004,VWAP-000004,vwap_bounce,False,False,False,False,1807,2025-07-08 05:07:00+00:00,22916.5,22917.5,22916.0,0.5,22916.0,0.5,1927,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-010020,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000269,LVL-000269,liquidity_sweep,False,False,False,True,1809,2025-07-08 05:09:00+00:00,22914.25,22913.0,22915.0,0.6,22915.0,0.6,1929,120_bars_or_segment_end,True,False,,LOSS
SETUP-012828,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000392,LVL-000392,liquidity_sweep,False,False,False,True,1809,2025-07-08 05:09:00+00:00,22914.25,22913.0,22915.0,0.6,22915.0,0.6,1929,120_bars_or_segment_end,True,False,,LOSS
SETUP-015510,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000541,LVL-000541,liquidity_sweep,False,False,False,True,1809,2025-07-08 05:09:00+00:00,22914.25,22913.0,22915.0,0.6,22915.0,0.6,1929,120_bars_or_segment_end,True,False,,LOSS
SETUP-015613,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000543,LVL-000543,liquidity_sweep,False,False,False,True,1809,2025-07-08 05:09:00+00:00,22914.25,22913.0,22915.0,0.6,22915.0,0.6,1929,120_bars_or_segment_end,True,False,,LOSS
SETUP-018184,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000604,LVL-000604,liquidity_sweep,False,False,False,True,1809,2025-07-08 05:09:00+00:00,22914.25,22913.0,22915.0,0.6,22915.0,0.6,1929,120_bars_or_segment_end,True,False,,LOSS
SETUP-043113,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000618,LVL-000618,liquidity_accepted,False,False,False,False,1817,2025-07-08 05:17:00+00:00,22920.5,22922.0,22919.25,0.8333,22919.25,0.8333,1937,120_bars_or_segment_end,True,False,,WIN
SETUP-015866,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000548,LVL-000548,liquidity_sweep,False,False,False,True,1823,2025-07-08 05:23:00+00:00,22921.25,22922.5,22920.5,0.6,22920.5,0.6,1943,120_bars_or_segment_end,True,False,,WIN
SETUP-015916,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000549,LVL-000549,liquidity_sweep,False,False,False,True,1823,2025-07-08 05:23:00+00:00,22921.25,22922.5,22920.5,0.6,22920.5,0.6,1943,120_bars_or_segment_end,True,False,,WIN
SETUP-017697,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000594,LVL-000594,liquidity_sweep,False,False,False,True,1823,2025-07-08 05:23:00+00:00,22921.25,22922.5,22920.5,0.6,22920.5,0.6,1943,120_bars_or_segment_end,True,False,,WIN
SETUP-018952,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000622,LVL-000622,liquidity_sweep,False,False,False,True,1825,2025-07-08 05:25:00+00:00,22922.75,22923.75,22922.25,0.5,22922.25,0.5,1945,120_bars_or_segment_end,True,False,,WIN
SETUP-041790,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1827,2025-07-08 05:27:00+00:00,22923.0,22924.75,22917.099176067244,3.3719,22921.25,1.0,1947,120_bars_or_segment_end,True,False,,LOSS
SETUP-008482,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000226,LVL-000226,liquidity_sweep,False,False,False,True,1830,2025-07-08 05:30:00+00:00,22922.25,22921.0,22923.0,0.6,22923.0,0.6,1950,120_bars_or_segment_end,True,False,,LOSS
SETUP-015917,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000549,LVL-000549,liquidity_sweep,False,False,False,True,1830,2025-07-08 05:30:00+00:00,22922.25,22921.0,22923.0,0.6,22923.0,0.6,1950,120_bars_or_segment_end,True,False,,LOSS
SETUP-017698,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000594,LVL-000594,liquidity_sweep,False,False,False,True,1830,2025-07-08 05:30:00+00:00,22922.25,22921.0,22923.0,0.6,22923.0,0.6,1950,120_bars_or_segment_end,True,False,,LOSS
SETUP-041791,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1830,2025-07-08 05:30:00+00:00,22922.25,22925.5,22917.331656017042,1.5133,22919.0,1.0,1950,120_bars_or_segment_end,True,False,,WIN
SETUP-018410,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000610,LVL-000610,liquidity_sweep,False,False,False,True,1832,2025-07-08 05:32:00+00:00,22916.5,22915.5,22917.0,0.5,22917.0,0.5,1952,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041803,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1844,2025-07-08 05:44:00+00:00,22921.5,22925.5,22917.511991213913,0.997,22917.511991213913,0.997,1964,120_bars_or_segment_end,True,False,,LOSS
SETUP-043122,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000627,LVL-000627,liquidity_accepted,False,False,False,False,1844,2025-07-08 05:44:00+00:00,22921.5,22923.0,22920.5,0.6667,22920.5,0.6667,1964,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-013305,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000410,LVL-000410,liquidity_sweep,False,False,False,True,1845,2025-07-08 05:45:00+00:00,22924.0,22925.0,22923.25,0.75,22923.25,0.75,1965,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041804,short,fade,formation_close,fade,vwap:band_reject_+1.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1845,2025-07-08 05:45:00+00:00,22924.0,22925.0,22917.610326469552,6.3897,22923.0,1.0,1965,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-003126,short,formation_continuation,first_touch,continuation,rb:bearish:first_touch,RB-000212,RB-000212,rb_revisit,False,False,True,False,1847,2025-07-08 05:47:00+00:00,22927.75,22929.75,22926.75,0.5,22926.75,0.5,1967,120_bars_or_segment_end,True,False,,WIN
SETUP-012903,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000395,LVL-000395,liquidity_sweep,False,False,False,True,1849,2025-07-08 05:49:00+00:00,22927.75,22928.75,22926.75,1.0,22926.75,1.0,1969,120_bars_or_segment_end,True,False,,LOSS
SETUP-041805,short,fade,formation_close,fade,vwap:band_reject_+2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1850,2025-07-08 05:50:00+00:00,22930.25,22932.0,22918.339259530792,6.8061,22928.5,1.0,1970,120_bars_or_segment_end,True,False,,WIN
SETUP-009674,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000260,LVL-000260,liquidity_sweep,False,False,False,True,1851,2025-07-08 05:51:00+00:00,22930.75,22929.25,22932.0,0.8333,22932.0,0.8333,1971,120_bars_or_segment_end,True,False,,LOSS
SETUP-013694,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000423,LVL-000423,liquidity_sweep,False,False,False,True,1851,2025-07-08 05:51:00+00:00,22930.75,22929.25,22932.0,0.8333,22932.0,0.8333,1971,120_bars_or_segment_end,True,False,,LOSS
SETUP-016844,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000572,LVL-000572,liquidity_sweep,False,False,False,True,1851,2025-07-08 05:51:00+00:00,22930.75,22929.25,22932.0,0.8333,22932.0,0.8333,1971,120_bars_or_segment_end,True,False,,LOSS
SETUP-041806,short,fade,formation_close,fade,vwap:band_reject_+2.618 -> fade_to_vwap,VWAP-000004,VWAP-000004,band_rejection,False,False,False,False,1851,2025-07-08 05:51:00+00:00,22930.75,22931.75,22918.4017748602,12.3482,22929.75,1.0,1971,120_bars_or_segment_end,True,False,,WIN
