context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260708T1115-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,VWAP_BAND,VWAP-2.618-2026-07-08,29116.183514149598,FVG-5m-bull-20260708T1135,36582,36586,2026-07-08 11:15:00-04:00,2026-07-08 11:40:00-04:00,29084.0,29074.5,29110.75,level,9.5,0.122,2.816,20,120,VWAP_BAND(08)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,62.561,1.0,0.6045,0.3201,1.0,0.4693,0.9386,0.6562,ORIGIN:VWAP-2.618-2026-07-08 ; TRIGGER_FVG:FVG-5m-bull-20260708T1135,WIN,2026-07-08 11:45:00-04:00,2026-07-08 11:45:00-04:00,2.8157894736842106,True,3.211,0.395,0.0,,True,long,2026-07-08,VWAP_BAND,rth,0.585,0.25,5m,0.122,below,-2.0,0.044,,2.816,0.344,normal,0.122,0.7827,0.2886,0,0,0,,,80,0.9,0.3612,138,0.8696,0.2144,773,0.0,0.8,0.775,0.89,0.3352,0.0,80.0,0.0686,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260708T1120-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,short,FVG_FAILURE,FVG-5m-bull-20260708T0810,29146.0,FVG-5m-bear-20260708T1125,36583,36584,2026-07-08 11:20:00-04:00,2026-07-08 11:30:00-04:00,29074.5,29093.0,29069.5,level,18.5,0.223,0.27,20,120,FVG_FAILURE(20260708T0810)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,58.437,1.0,0.8051,0.5204,1.0,0.6699,0.0901,0.9398,ORIGIN:FVG-5m-bull-20260708T0810 ; TRIGGER_FVG:FVG-5m-bear-20260708T1125,WIN,2026-07-08 11:30:00-04:00,2026-07-08 11:30:00-04:00,0.2702702702702703,True,2.189,0.027,0.0,,True,short,2026-07-08,FVG_FAILURE,rth,0.97,0.394,5m,0.223,below,-2.618,0.201,,0.27,0.06,normal,0.223,0.7827,0.2886,0,0,0,,,196,0.7398,0.2196,258,0.7481,0.2328,773,0.0,0.907,0.866,0.741,0.2215,0.0,196.0,0.0613,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260708T1130-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-08,6,long,VWAP_BAND,VWAP-2.0-2026-07-08,29075.503035207068,FVG-15m-bull-20260708T1215,12195,12198,2026-07-08 11:30:00-04:00,2026-07-08 12:30:00-04:00,29194.5,29131.0,29227.25,level,63.5,0.544,0.516,20,120,VWAP_BAND(08)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,70.182,1.0,0.8977,0.7226,1.0,0.9671,0.1719,0.7196,ORIGIN:VWAP-2.0-2026-07-08 ; TRIGGER_FVG:FVG-15m-bull-20260708T1215,EXPIRED,,,,False,,,,,True,long,2026-07-08,VWAP_BAND,rth,1.398,0.513,15m,0.544,below,-1.0,0.393,,0.516,0.28,high,0.544,0.7827,0.2886,0,0,0,,,58,0.8276,0.0119,138,0.8696,0.2144,773,0.0,0.744,0.775,0.8333,0.0681,0.0,58.0,0.0959,NEUTRAL
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260708T1130-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,FVG_FAILURE,FVG-5m-bear-20260708T1125,29093.0,FVG-5m-bull-20260708T1135,36585,36586,2026-07-08 11:30:00-04:00,2026-07-08 11:40:00-04:00,29084.0,29074.5,29110.75,level,9.5,0.122,2.816,20,120,FVG_FAILURE(20260708T1125)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,62.561,1.0,0.6045,0.3201,1.0,0.4693,0.9386,0.6562,ORIGIN:FVG-5m-bear-20260708T1125 ; TRIGGER_FVG:FVG-5m-bull-20260708T1135,WIN,2026-07-08 11:45:00-04:00,2026-07-08 11:45:00-04:00,2.8157894736842106,True,3.211,0.395,0.0,,True,long,2026-07-08,FVG_FAILURE,rth,0.585,0.25,5m,0.122,below,-2.0,0.044,,2.816,0.344,normal,0.122,0.7827,0.2886,0,0,0,,,195,0.7333,0.3112,259,0.7568,0.3062,773,0.0,0.907,0.866,0.7358,0.3105,0.0,195.0,0.0619,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260708T1140-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,VWAP_BAND,VWAP-1.618-2026-07-08,29109.539283801165,FVG-5m-bull-20260708T1205,36587,36592,2026-07-08 11:40:00-04:00,2026-07-08 12:10:00-04:00,29125.75,29108.75,29126.5,level,17.0,0.28,0.044,20,120,VWAP_BAND(08)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,66.145,1.0,0.881,0.8076,1.0,0.7459,0.0147,0.9877,ORIGIN:VWAP-1.618-2026-07-08 ; TRIGGER_FVG:FVG-5m-bull-20260708T1205,EXPIRED,,,,False,,,,,True,long,2026-07-08,VWAP_BAND,rth,1.507,0.615,5m,0.28,below,-1.0,0.312,,0.044,0.012,low,0.28,0.7827,0.2886,0,0,0,,,80,0.9,0.3612,138,0.8696,0.2144,773,0.0,0.8,0.775,0.89,0.3352,0.0,80.0,0.0686,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260708T1145-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-08,6,long,VWAP_BAND,VWAP-1.618-2026-07-08,29090.980457528454,FVG-15m-bull-20260708T1215,12196,12198,2026-07-08 11:45:00-04:00,2026-07-08 12:30:00-04:00,29194.5,29131.0,29227.25,level,63.5,0.544,0.516,20,120,VWAP_BAND(08)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,70.182,1.0,0.8977,0.7226,1.0,0.9671,0.1719,0.7196,ORIGIN:VWAP-1.618-2026-07-08 ; TRIGGER_FVG:FVG-15m-bull-20260708T1215,EXPIRED,,,,False,,,,,True,long,2026-07-08,VWAP_BAND,rth,1.398,0.513,15m,0.544,below,-1.0,0.393,,0.516,0.28,high,0.544,0.7827,0.2886,0,0,0,,,58,0.8276,0.0119,138,0.8696,0.2144,773,0.0,0.744,0.775,0.8333,0.0681,0.0,58.0,0.0959,NEUTRAL
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260708T1150-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,VWAP_BAND,VWAP-2.0-2026-07-08,29061.421129979546,FVG-5m-bull-20260708T1205,36589,36592,2026-07-08 11:50:00-04:00,2026-07-08 12:10:00-04:00,29125.75,29108.75,29126.5,level,17.0,0.28,0.044,20,120,VWAP_BAND(08)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,66.145,1.0,0.881,0.8076,1.0,0.7459,0.0147,0.9877,ORIGIN:VWAP-2.0-2026-07-08 ; TRIGGER_FVG:FVG-5m-bull-20260708T1205,EXPIRED,,,,False,,,,,True,long,2026-07-08,VWAP_BAND,rth,1.507,0.615,5m,0.28,below,-1.0,0.312,,0.044,0.012,low,0.28,0.7827,0.2886,0,0,0,,,80,0.9,0.3612,138,0.8696,0.2144,773,0.0,0.8,0.775,0.89,0.3352,0.0,80.0,0.0686,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260708T1200-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-08,6,long,VWAP_BAND,VWAP-1.0-2026-07-08,29144.670672580094,FVG-15m-bull-20260708T1215,12197,12198,2026-07-08 12:00:00-04:00,2026-07-08 12:30:00-04:00,29194.5,29131.0,29227.25,level,63.5,0.544,0.516,20,120,VWAP_BAND(08)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,70.182,1.0,0.8977,0.7226,1.0,0.9671,0.1719,0.7196,ORIGIN:VWAP-1.0-2026-07-08 ; TRIGGER_FVG:FVG-15m-bull-20260708T1215,EXPIRED,,,,False,,,,,True,long,2026-07-08,VWAP_BAND,rth,1.398,0.513,15m,0.544,below,-1.0,0.393,,0.516,0.28,high,0.544,0.7827,0.2886,0,0,0,,,58,0.8276,0.0119,138,0.8696,0.2144,773,0.0,0.744,0.775,0.8333,0.0681,0.0,58.0,0.0959,NEUTRAL
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260708T1200-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,FVG_FAILURE,FVG-5m-bear-20260708T1150,29102.25,FVG-5m-bull-20260708T1205,36591,36592,2026-07-08 12:00:00-04:00,2026-07-08 12:10:00-04:00,29125.75,29108.75,29126.5,level,17.0,0.28,0.044,20,120,FVG_FAILURE(20260708T1150)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,66.145,1.0,0.881,0.8076,1.0,0.7459,0.0147,0.9877,ORIGIN:FVG-5m-bear-20260708T1150 ; TRIGGER_FVG:FVG-5m-bull-20260708T1205,EXPIRED,,,,False,,,,,True,long,2026-07-08,FVG_FAILURE,rth,1.507,0.615,5m,0.28,below,-1.0,0.312,,0.044,0.012,low,0.28,0.7827,0.2886,0,0,0,,,195,0.7333,0.3112,259,0.7568,0.3062,773,0.0,0.907,0.866,0.7358,0.3105,0.0,195.0,0.0619,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260708T1205-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,VWAP_BAND,VWAP-1.0-2026-07-08,29144.698844404247,FVG-5m-bull-20260708T1210,36592,36593,2026-07-08 12:05:00-04:00,2026-07-08 12:15:00-04:00,29168.75,29143.25,29169.0,level,25.5,0.444,0.01,20,120,VWAP_BAND(08)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,70.532,1.0,0.9654,0.8794,1.0,0.8994,0.0033,0.9956,ORIGIN:VWAP-1.0-2026-07-08 ; TRIGGER_FVG:FVG-5m-bull-20260708T1210,EXPIRED,,,,False,,,,,True,long,2026-07-08,VWAP_BAND,rth,2.04,0.759,5m,0.444,below,-1.0,0.419,,0.01,0.004,low,0.444,0.7827,0.2886,0,0,0,,,80,0.9,0.3612,138,0.8696,0.2144,773,0.0,0.8,0.775,0.89,0.3352,0.0,80.0,0.0686,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260708T1210-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,FVG_FAILURE,FVG-5m-bear-20260708T1115,29178.75,FVG-5m-bull-20260708T1215,36593,36594,2026-07-08 12:10:00-04:00,2026-07-08 12:20:00-04:00,29194.5,29176.25,29227.25,level,18.25,0.314,1.795,20,120,FVG_FAILURE(20260708T1115)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,79.346,1.0,0.919,0.8374,1.0,0.7838,0.5982,0.4371,ORIGIN:FVG-5m-bear-20260708T1115 ; TRIGGER_FVG:FVG-5m-bull-20260708T1215,EXPIRED,,,,False,,,,,True,long,2026-07-08,FVG_FAILURE,rth,1.766,0.675,5m,0.314,below,-1.0,0.848,,1.795,0.563,low,0.314,0.7827,0.2886,0,0,0,,,195,0.7333,0.3112,259,0.7568,0.3062,773,0.0,0.907,0.866,0.7358,0.3105,0.0,195.0,0.0619,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260708T1255-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,FVG_FAILURE,FVG-5m-bear-20260708T0420,29368.0,FVG-5m-bull-20260708T1320,36602,36607,2026-07-08 12:55:00-04:00,2026-07-08 13:25:00-04:00,29368.25,29365.0,29386.75,level,3.25,0.067,5.692,20,120,FVG_FAILURE(20260708T0420)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,66.063,1.0,0.4024,0.6184,1.0,0.2672,1.0,0.6209,ORIGIN:FVG-5m-bear-20260708T0420 ; TRIGGER_FVG:FVG-5m-bull-20260708T1320,AMBIGUOUS,2026-07-08 13:45:00-04:00,2026-07-08 13:45:00-04:00,,False,6.308,4.231,,,True,long,2026-07-08,FVG_FAILURE,rth,1.188,0.444,5m,0.067,above,+1.0,0.398,,5.692,0.379,normal,0.067,0.7827,0.2886,0,0,0,,,195,0.7333,0.3112,259,0.7568,0.3062,773,0.0,0.907,0.866,0.7358,0.3105,0.0,195.0,0.0619,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260708T1325-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,FVG_FAILURE,FVG-5m-bear-20260708T0035,29438.75,FVG-5m-bull-20260708T1330,36608,36609,2026-07-08 13:25:00-04:00,2026-07-08 13:35:00-04:00,29433.5,29421.25,29438.75,level,12.25,0.257,0.429,20,120,FVG_FAILURE(20260708T0035)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,64.84,1.0,0.8531,0.6868,1.0,0.7179,0.1429,0.8897,ORIGIN:FVG-5m-bear-20260708T0035 ; TRIGGER_FVG:FVG-5m-bull-20260708T1330,WIN,2026-07-08 13:35:00-04:00,2026-07-08 13:35:00-04:00,0.42857142857142855,True,1.041,0.51,0.0,,True,long,2026-07-08,FVG_FAILURE,rth,1.245,0.544,5m,0.257,above,+1.618,0.37,,0.429,0.11,normal,0.257,0.7827,0.2886,0,0,0,,,195,0.7333,0.3112,259,0.7568,0.3062,773,0.0,0.907,0.866,0.7358,0.3105,0.0,195.0,0.0619,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260708T1330-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,short,VWAP_BAND,VWAP+2.0-2026-07-08,29452.46684200319,FVG-5m-bear-20260708T1340,36609,36611,2026-07-08 13:30:00-04:00,2026-07-08 13:45:00-04:00,29427.25,29433.5,29421.31296914504,vwap_band,6.25,0.143,0.95,20,120,VWAP_BAND(08)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,62.478,1.0,0.6575,0.6785,1.0,0.5223,0.3166,0.864,ORIGIN:VWAP+2.0-2026-07-08 ; TRIGGER_FVG:FVG-5m-bear-20260708T1340,WIN,2026-07-08 14:14:00-04:00,2026-07-08 14:14:00-04:00,0.9499249367933953,True,3.84,0.32,0.0,,True,short,2026-07-08,VWAP_BAND,rth,1.214,0.548,5m,0.143,above,+1.618,0.136,,0.95,0.136,normal,0.143,0.7827,0.2886,0,0,0,,,46,0.8478,0.5031,71,0.8028,0.3818,773,0.0,0.697,0.64,0.832,0.4562,0.0,46.0,0.108,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260708T1340-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,short,FVG_FAILURE,FVG-5m-bull-20260708T1330,29433.5,FVG-5m-bear-20260708T1345,36611,36612,2026-07-08 13:40:00-04:00,2026-07-08 13:50:00-04:00,29388.75,29421.25,29375.0,level,32.5,0.766,0.423,20,120,FVG_FAILURE(20260708T1330)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,71.177,1.0,0.7833,0.8603,1.0,0.9184,0.141,0.6758,ORIGIN:FVG-5m-bull-20260708T1330 ; TRIGGER_FVG:FVG-5m-bear-20260708T1345,WIN,2026-07-08 13:52:00-04:00,2026-07-08 13:52:00-04:00,0.4230769230769231,True,0.554,0.038,0.0,,True,short,2026-07-08,FVG_FAILURE,rth,1.945,0.721,5m,0.766,above,+1.0,0.614,,0.423,0.324,low,0.766,0.7827,0.2886,0,0,0,,,196,0.7398,0.2196,258,0.7481,0.2328,773,0.0,0.907,0.866,0.741,0.2215,0.0,196.0,0.0613,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260708T1340-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,short,VWAP_BAND,VWAP+1.618-2026-07-08,29421.31296914504,FVG-5m-bear-20260708T1345,36611,36612,2026-07-08 13:40:00-04:00,2026-07-08 13:50:00-04:00,29388.75,29421.25,29375.0,level,32.5,0.766,0.423,20,120,VWAP_BAND(08)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,71.177,1.0,0.7833,0.8603,1.0,0.9184,0.141,0.6758,ORIGIN:VWAP+1.618-2026-07-08 ; TRIGGER_FVG:FVG-5m-bear-20260708T1345,WIN,2026-07-08 13:52:00-04:00,2026-07-08 13:52:00-04:00,0.4230769230769231,True,0.554,0.038,0.0,,True,short,2026-07-08,VWAP_BAND,rth,1.945,0.721,5m,0.766,above,+1.0,0.614,,0.423,0.324,low,0.766,0.7827,0.2886,0,0,0,,,46,0.8478,0.5031,71,0.8028,0.3818,773,0.0,0.697,0.64,0.832,0.4562,0.0,46.0,0.108,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260708T1545-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-08,6,short,VWAP_BAND,VWAP+1.618-2026-07-08,29469.275115756704,FVG-15m-bear-20260708T1630,12212,12215,2026-07-08 15:45:00-04:00,2026-07-08 16:45:00-04:00,29398.25,29403.75,29392.75,level,5.5,0.081,1.0,20,120,VWAP_BAND(08)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,55.304,1.0,0.466,0.5842,1.0,0.3308,0.3333,0.9194,ORIGIN:VWAP+1.618-2026-07-08 ; TRIGGER_FVG:FVG-15m-bear-20260708T1630,WIN,2026-07-08 16:51:00-04:00,2026-07-08 16:51:00-04:00,1.0,True,1.364,0.818,0.0,,True,short,2026-07-08,VWAP_BAND,rth,1.037,0.477,15m,0.081,above,+1.0,0.155,,1.0,0.081,low,0.081,0.7827,0.2886,0,0,0,,,25,0.72,0.1587,71,0.8028,0.3818,773,0.0,0.556,0.64,0.7536,0.2429,0.0,25.0,0.1689,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260708T1550-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,long,FVG_FAILURE,FVG-5m-bear-20260708T1340,29433.5,FVG-5m-bull-20260708T1555,36637,36638,2026-07-08 15:50:00-04:00,2026-07-08 16:00:00-04:00,29450.5,29424.0,29455.75,level,26.5,0.732,0.198,20,120,FVG_FAILURE(20260708T1340)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,60.358,1.0,0.7987,0.493,1.0,0.9338,0.066,0.855,ORIGIN:FVG-5m-bear-20260708T1340 ; TRIGGER_FVG:FVG-5m-bull-20260708T1555,WIN,2026-07-08 16:00:00-04:00,2026-07-08 16:00:00-04:00,0.19811320754716982,True,0.679,0.321,0.0,,True,long,2026-07-08,FVG_FAILURE,rth,1.118,0.24,5m,0.732,above,+1.618,0.518,,0.198,0.145,normal,0.732,0.7827,0.2886,0,0,0,,,195,0.7333,0.3112,259,0.7568,0.3062,773,0.0,0.907,0.866,0.7358,0.3105,0.0,195.0,0.0619,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-15m-20260708T1615-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-08,6,short,VWAP_BAND,VWAP+1.0-2026-07-08,29408.358269586697,FVG-15m-bear-20260708T1630,12214,12215,2026-07-08 16:15:00-04:00,2026-07-08 16:45:00-04:00,29398.25,29403.75,29392.75,level,5.5,0.081,1.0,20,120,VWAP_BAND(08)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,55.304,1.0,0.466,0.5842,1.0,0.3308,0.3333,0.9194,ORIGIN:VWAP+1.0-2026-07-08 ; TRIGGER_FVG:FVG-15m-bear-20260708T1630,WIN,2026-07-08 16:51:00-04:00,2026-07-08 16:51:00-04:00,1.0,True,1.364,0.818,0.0,,True,short,2026-07-08,VWAP_BAND,off_anchor,1.037,0.477,15m,0.081,above,+1.0,0.155,,1.0,0.081,low,0.081,0.7827,0.2886,0,0,0,,,25,0.72,0.1587,71,0.8028,0.3818,773,0.0,0.556,0.64,0.7536,0.2429,0.0,25.0,0.1689,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260708T1615-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-08,6,short,FVG_FAILURE,FVG-5m-bull-20260708T1555,29450.5,FVG-5m-bear-20260708T1620,36642,36643,2026-07-08 16:15:00-04:00,2026-07-08 16:25:00-04:00,29401.75,29403.75,29392.75,level,2.0,0.053,4.5,20,120,FVG_FAILURE(20260708T1555)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,62.871,1.0,0.3266,0.5945,1.0,0.1915,1.0,0.7613,ORIGIN:FVG-5m-bull-20260708T1555 ; TRIGGER_FVG:FVG-5m-bear-20260708T1620,WIN,2026-07-08 16:51:00-04:00,2026-07-08 16:51:00-04:00,4.5,True,5.5,0.5,0.0,,True,short,2026-07-08,FVG_FAILURE,off_anchor,1.081,0.468,5m,0.053,above,+1.0,0.172,,4.5,0.239,normal,0.053,0.7827,0.2886,0,0,0,,,196,0.7398,0.2196,258,0.7481,0.2328,773,0.0,0.907,0.866,0.741,0.2215,0.0,196.0,0.0613,FAVORABLE
origin=VWAP_BAND | anchor=off_anchor | vwap_above,3,OC-5m-20260708T1615-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-08,6,short,VWAP_BAND,VWAP+1.0-2026-07-08,29408.056029264328,FVG-5m-bear-20260708T1620,36642,36643,2026-07-08 16:15:00-04:00,2026-07-08 16:25:00-04:00,29401.75,29403.75,29392.75,level,2.0,0.053,4.5,20,120,VWAP_BAND(08)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,62.871,1.0,0.3266,0.5945,1.0,0.1915,1.0,0.7613,ORIGIN:VWAP+1.0-2026-07-08 ; TRIGGER_FVG:FVG-5m-bear-20260708T1620,WIN,2026-07-08 16:51:00-04:00,2026-07-08 16:51:00-04:00,4.5,True,5.5,0.5,0.0,,True,short,2026-07-08,VWAP_BAND,off_anchor,1.081,0.468,5m,0.053,above,+1.0,0.172,,4.5,0.239,normal,0.053,0.7827,0.2886,0,0,0,,,46,0.8478,0.5031,71,0.8028,0.3818,773,0.0,0.697,0.64,0.832,0.4562,0.0,46.0,0.108,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-5m-20260708T1915-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-09,6,short,FVG_FAILURE,FVG-5m-bull-20260708T1910,29440.75,FVG-5m-bear-20260708T1920,36666,36667,2026-07-08 19:15:00-04:00,2026-07-08 19:25:00-04:00,29419.5,29440.75,29414.0,level,21.25,0.986,0.259,20,120,FVG_FAILURE(20260708T1910)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,64.796,1.0,0.6993,0.7357,1.0,0.8345,0.0863,0.7448,ORIGIN:FVG-5m-bull-20260708T1910 ; TRIGGER_FVG:FVG-5m-bear-20260708T1920,WIN,2026-07-08 19:28:00-04:00,2026-07-08 19:28:00-04:00,0.25882352941176473,True,0.671,0.024,0.0,,True,short,2026-07-09,FVG_FAILURE,off_anchor,1.624,0.471,5m,0.986,above,+1.0,0.379,,0.259,0.255,normal,0.986,0.7881,0.3096,0,0,0,,,206,0.7427,0.2474,272,0.7537,0.2612,826,0.0,0.912,0.872,0.7441,0.2492,0.0,206.0,0.0596,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_above,3,OC-15m-20260708T1930-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-09,6,long,FVG_FAILURE,FVG-15m-bear-20260708T0015,29465.0,FVG-15m-bull-20260708T1945,12223,12224,2026-07-08 19:30:00-04:00,2026-07-08 20:00:00-04:00,29468.25,29444.25,29480.0,level,24.0,0.46,0.49,20,120,FVG_FAILURE(20260708T0015)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,62.944,1.0,0.9533,0.4382,1.0,0.9115,0.1632,0.7747,ORIGIN:FVG-15m-bear-20260708T0015 ; TRIGGER_FVG:FVG-15m-bull-20260708T1945,WIN,2026-07-08 21:04:00-04:00,2026-07-08 21:05:00-04:00,0.4895833333333333,True,0.781,0.229,1.0,,True,long,2026-07-09,FVG_FAILURE,off_anchor,0.901,0.276,15m,0.46,above,+1.618,0.231,,0.49,0.225,low,0.46,0.7881,0.3096,0,0,0,,,70,0.8286,0.284,277,0.7653,0.3099,826,0.0,0.778,0.874,0.8152,0.2897,0.0,70.0,0.0909,FAVORABLE
