branch_id,episode_id,parent_branch_id,hypothesis_id,continuation_or_fade,terminal_status,terminal_reason,n_events
GBR-024565,GEP-005452,GBR-024562,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024566,GEP-005452,GBR-024562,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024567,GEP-005415,GBR-024399,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024568,GEP-005415,GBR-024399,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024569,GEP-005415,GBR-024399,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024570,GEP-005453,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024571,GEP-005453,GBR-024570,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024572,GEP-005454,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024573,GEP-005454,GBR-024572,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024574,GEP-005454,GBR-024572,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024575,GEP-005454,GBR-024572,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024576,GEP-005454,GBR-024572,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024577,GEP-005455,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024578,GEP-005455,GBR-024577,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024579,GEP-005456,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024580,GEP-005456,GBR-024579,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024581,GEP-005457,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024582,GEP-005457,GBR-024581,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024583,GEP-005458,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024584,GEP-005458,GBR-024583,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024585,GEP-005459,GBR-024334,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024586,GEP-005459,GBR-024334,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024587,GEP-005459,GBR-024334,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024588,GEP-005456,GBR-024579,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024589,GEP-005456,GBR-024579,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024590,GEP-005456,GBR-024579,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024591,GEP-005457,GBR-024581,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024592,GEP-005457,GBR-024581,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024593,GEP-005457,GBR-024581,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024594,GEP-005458,GBR-024583,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024595,GEP-005458,GBR-024583,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024596,GEP-005458,GBR-024583,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024597,GEP-005460,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024598,GEP-005460,GBR-024597,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024599,GEP-005401,GBR-024332,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024600,GEP-005401,GBR-024332,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-024601,GEP-005401,GBR-024332,H_liquidity_sweep_accept_continuation,continuation,EXPIRED,inactive,1
GBR-024602,GEP-005461,GBR-024327,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024603,GEP-005461,GBR-024327,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024604,GEP-005461,GBR-024327,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024605,GEP-005462,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024606,GEP-005462,GBR-024605,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024607,GEP-005462,GBR-024605,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024608,GEP-005462,GBR-024605,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024609,GEP-005462,GBR-024605,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024610,GEP-005462,GBR-024605,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024611,GEP-005462,GBR-024605,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024612,GEP-005386,GBR-024267,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024613,GEP-005386,GBR-024267,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-024614,GEP-005386,GBR-024267,H_liquidity_sweep_accept_continuation,continuation,EXPIRED,inactive,1
GBR-024615,GEP-005387,GBR-024269,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024616,GEP-005387,GBR-024269,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-024617,GEP-005387,GBR-024269,H_liquidity_sweep_accept_continuation,continuation,EXPIRED,inactive,1
GBR-024618,GEP-005463,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024619,GEP-005463,GBR-024618,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024620,GEP-005464,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024621,GEP-005464,GBR-024620,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024622,GEP-005464,GBR-024620,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024623,GEP-005464,GBR-024620,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-024624,GEP-005464,GBR-024620,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024625,GEP-005465,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024626,GEP-005465,GBR-024625,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024627,GEP-005466,GBR-024605,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024628,GEP-005466,GBR-024605,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024629,GEP-005466,GBR-024605,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024630,GEP-005467,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024631,GEP-005467,GBR-024630,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024632,GEP-005467,GBR-024630,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024633,GEP-005467,GBR-024630,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024634,GEP-005467,GBR-024630,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024635,GEP-005467,GBR-024630,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024636,GEP-005467,GBR-024630,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024637,GEP-005468,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024638,GEP-005468,GBR-024637,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024639,GEP-005468,GBR-024637,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024640,GEP-005468,GBR-024637,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024641,GEP-005468,GBR-024637,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024642,GEP-005468,GBR-024637,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024643,GEP-005468,GBR-024637,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024644,GEP-005469,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024645,GEP-005469,GBR-024644,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024646,GEP-005470,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024647,GEP-005470,GBR-024646,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024648,GEP-005471,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024649,GEP-005471,GBR-024648,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024650,GEP-005471,GBR-024648,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024651,GEP-005471,GBR-024648,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024652,GEP-005471,GBR-024648,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024653,GEP-005472,GBR-024637,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024654,GEP-005472,GBR-024637,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024655,GEP-005472,GBR-024637,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024656,GEP-005473,GBR-024648,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024657,GEP-005473,GBR-024648,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024658,GEP-005473,GBR-024648,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024659,GEP-005474,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024660,GEP-005474,GBR-024659,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024661,GEP-005474,GBR-024659,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024662,GEP-005474,GBR-024659,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024663,GEP-005474,GBR-024659,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024664,GEP-005475,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024665,GEP-005475,GBR-024664,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024666,GEP-005476,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024667,GEP-005476,GBR-024666,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024668,GEP-005477,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024669,GEP-005477,GBR-024668,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024670,GEP-005478,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024671,GEP-005478,GBR-024670,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024672,GEP-005479,GBR-024659,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024673,GEP-005479,GBR-024659,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024674,GEP-005479,GBR-024659,H_ifvg_retest,fade,EXPIRED,inactive,3
GBR-024675,GEP-005480,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024676,GEP-005480,GBR-024675,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024677,GEP-005480,GBR-024675,H_fvg_no_fill_continuation,continuation,INVALIDATED,opposing_move,1
GBR-024678,GEP-005480,GBR-024675,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-024679,GEP-005480,GBR-024675,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-024680,GEP-005480,GBR-024675,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-024681,GEP-005480,GBR-024675,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-024682,GEP-005481,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024683,GEP-005481,GBR-024682,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024684,GEP-005481,GBR-024682,H_fvg_no_fill_continuation,continuation,INVALIDATED,opposing_move,1
GBR-024685,GEP-005481,GBR-024682,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-024686,GEP-005481,GBR-024682,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-024687,GEP-005481,GBR-024682,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-024688,GEP-005481,GBR-024682,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-024689,GEP-005482,GBR-024572,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024690,GEP-005482,GBR-024572,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024691,GEP-005482,GBR-024572,H_ifvg_retest,fade,EXPIRED,inactive,3
GBR-024692,GEP-005483,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024693,GEP-005483,GBR-024692,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024694,GEP-005483,GBR-024692,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-024695,GEP-005483,GBR-024692,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-024696,GEP-005483,GBR-024692,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-024697,GEP-005483,GBR-024692,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-024698,GEP-005483,GBR-024692,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-024699,GEP-005455,GBR-024577,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024700,GEP-005455,GBR-024577,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-024701,GEP-005455,GBR-024577,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024702,GEP-005484,GBR-024536,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024703,GEP-005484,GBR-024536,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024704,GEP-005484,GBR-024536,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024705,GEP-005485,GBR-024548,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024706,GEP-005485,GBR-024548,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024707,GEP-005485,GBR-024548,H_ifvg_retest,fade,EXPIRED,inactive,3
GBR-024708,GEP-005486,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024709,GEP-005486,GBR-024708,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024710,GEP-005486,GBR-024708,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-024711,GEP-005486,GBR-024708,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-024712,GEP-005486,GBR-024708,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-024713,GEP-005486,GBR-024708,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-024714,GEP-005486,GBR-024708,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-024715,GEP-005231,GBR-023551,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024716,GEP-005231,GBR-023551,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024717,GEP-005231,GBR-023551,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024718,GEP-005437,GBR-024475,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024719,GEP-005437,GBR-024475,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024720,GEP-005437,GBR-024475,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024721,GEP-005447,GBR-024541,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024722,GEP-005447,GBR-024541,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024723,GEP-005447,GBR-024541,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024724,GEP-005442,GBR-024515,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024725,GEP-005442,GBR-024515,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024726,GEP-005442,GBR-024515,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024727,GEP-005487,GBR-024520,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024728,GEP-005487,GBR-024520,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024729,GEP-005487,GBR-024520,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024730,GEP-005488,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024731,GEP-005488,GBR-024730,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024732,GEP-005489,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024733,GEP-005489,GBR-024732,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024734,GEP-005490,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024735,GEP-005490,GBR-024734,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024736,GEP-005489,GBR-024732,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024737,GEP-005489,GBR-024732,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024738,GEP-005489,GBR-024732,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024739,GEP-005491,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024740,GEP-005491,GBR-024739,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024741,GEP-005488,GBR-024730,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024742,GEP-005488,GBR-024730,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-024743,GEP-005488,GBR-024730,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024744,GEP-005492,GBR-023776,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024745,GEP-005492,GBR-023776,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024746,GEP-005492,GBR-023776,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024747,GEP-005493,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-024748,GEP-005493,GBR-024747,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-024749,GEP-005493,GBR-024747,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024750,GEP-005493,GBR-024747,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024751,GEP-005493,GBR-024747,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024752,GEP-005493,GBR-024747,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024753,GEP-005493,GBR-024747,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024754,GEP-005494,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024755,GEP-005494,GBR-024754,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024756,GEP-005495,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024757,GEP-005495,GBR-024756,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024758,GEP-005496,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024759,GEP-005496,GBR-024758,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024760,GEP-005497,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024761,GEP-005497,GBR-024760,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024762,GEP-005498,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-024763,GEP-005498,GBR-024762,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-024764,GEP-005498,GBR-024762,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-024765,GEP-005499,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024766,GEP-005499,GBR-024765,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024767,GEP-005499,GBR-024765,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-024768,GEP-005499,GBR-024765,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-024769,GEP-005499,GBR-024765,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-024770,GEP-005500,GBR-024747,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024771,GEP-005500,GBR-024747,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024772,GEP-005500,GBR-024747,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024773,GEP-005501,,H_rb_reaction_continuation,continuation,EXPIRED,inactive,1
GBR-024774,GEP-005501,GBR-024773,H_rb_fvg_fill_continuation,continuation,EXPIRED,inactive,1
GBR-024775,GEP-005501,GBR-024773,H_rb_unresolved_fade,fade,EXPIRED,inactive,1
GBR-024776,GEP-005502,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024777,GEP-005502,GBR-024776,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-024778,GEP-005503,GBR-024765,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024779,GEP-005503,GBR-024765,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024780,GEP-005503,GBR-024765,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024781,GEP-005504,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024782,GEP-005504,GBR-024781,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024783,GEP-005505,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024784,GEP-005505,GBR-024783,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024785,GEP-005506,GBR-023763,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-024786,GEP-005506,GBR-023763,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-024787,GEP-005506,GBR-023763,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-024788,GEP-005507,,H_fvg_no_fill_continuation,continuation,INVALIDATED,opposing_move,1
GBR-024789,GEP-005507,GBR-024788,H_fvg_first_touch,continuation,EXPIRED,inactive,1
GBR-024790,GEP-005507,GBR-024788,H_fvg_first_fill,continuation,EXPIRED,inactive,1
GBR-024791,GEP-005507,GBR-024788,H_fvg_midpoint,continuation,EXPIRED,inactive,1
GBR-024792,GEP-005507,GBR-024788,H_fvg_full_fill,continuation,EXPIRED,inactive,1
GBR-024793,GEP-005256,GBR-023674,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-024794,GEP-005256,GBR-023674,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,inactive,1
GBR-024795,GEP-005256,GBR-023674,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-024796,GEP-005508,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-024797,GEP-005508,GBR-024796,H_liquidity_break_failed_fade,fade,EXPIRED,inactive,1
GBR-024798,GEP-005509,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-024799,GEP-005509,GBR-024798,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-024800,GEP-005509,GBR-024798,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
